COD_POSICAO,SG_AREA,COD_ITEM,DESC_GABARITO,COD_HABILIDADE,ITEN_ABANDONO,DESC_MOTIVO_ABANDONO,NUM_PARAMETRO_A,NUM_PARAMETRO_B,NUM_PARAMETRO_C,COD_PROVA,DESC_COR_PROVA,COD_TIPO_LINGUA,COD_ITEM_ADPTADO,DATA_PROCESSAMENTO
143,MT,83741,C,5,0,,1.35014,1.30326,0.25759,900,AMARELA,,,10/12/2022
144,MT,111476,A,7,0,,1.47905,1.59921,0.16153,900,AMARELA,,,10/12/2022
145,MT,117624,E,7,0,,1.50255,2.16194,0.08889,900,AMARELA,,,10/12/2022
146,MT,30420,D,8,0,,1.50712,2.23062,0.13965,900,AMARELA,,,10/12/2022
147,MT,27471,C,8,0,,1.45834,2.40851,0.19555,900,AMARELA,,,10/12/2022
148,MT,88461,E,13,0,,2.26058,1.88581,0.08167,900,AMARELA,,,10/12/2022
149,MT,117831,B,10,0,,2.46378,2.21305,0.18781,900,AMARELA,,,10/12/2022
150,MT,111521,B,22,0,,1.02386,0.77599,0.14727,900,AMARELA,,,10/12/2022
151,MT,117832,D,12,0,,2.72456,2.09992,0.08091,900,AMARELA,,,10/12/2022
152,MT,66618,B,9,0,,2.37606,1.82229,0.17489,900,AMARELA,,,10/12/2022
153,MT,82880,D,14,0,,2.15753,1.94018,0.20437,900,AMARELA,,,10/12/2022
154,MT,88518,A,15,0,,2.25826,1.27898,0.13427,900,AMARELA,,,10/12/2022
155,MT,111716,E,15,0,,2.68165,2.10496,0.14922,900,AMARELA,,,10/12/2022
156,MT,96222,E,4,0,,2.05592,2.38315,0.1479,900,AMARELA,,,10/12/2022
157,MT,59786,B,16,0,,2.1684,2.3852,0.14308,900,AMARELA,,,10/12/2022
158,MT,88357,A,16,0,,2.34295,2.34886,0.13174,900,AMARELA,,,10/12/2022
159,MT,117902,D,17,0,,2.8311,1.0422,0.22906,900,AMARELA,,,10/12/2022
160,MT,117675,C,18,0,,2.23694,1.91314,0.17071,900,AMARELA,,,10/12/2022
161,MT,67990,A,20,0,,1.72104,2.33151,0.16043,900,AMARELA,,,10/12/2022
162,MT,81869,E,21,0,,0.38226,4.96788,0.08061,900,AMARELA,,,10/12/2022
163,MT,117852,C,11,0,,2.14382,1.53236,0.18146,900,AMARELA,,,10/12/2022
164,MT,89238,D,24,0,,1.92749,2.43343,0.24023,900,AMARELA,,,10/12/2022
165,MT,97598,B,24,0,,1.91435,1.09123,0.14146,900,AMARELA,,,10/12/2022
166,MT,15454,C,25,0,,2.32415,1.68956,0.10646,900,AMARELA,,,10/12/2022
167,MT,85219,C,26,0,,1.53863,1.95839,0.19274,900,AMARELA,,,10/12/2022
168,MT,84258,C,25,0,,1.85811,1.0645,0.1004,900,AMARELA,,,10/12/2022
169,MT,30751,C,27,0,,1.62419,1.46799,0.17131,900,AMARELA,,,10/12/2022
170,MT,86433,D,26,0,,1.67858,0.94544,0.07498,900,AMARELA,,,10/12/2022
171,MT,39923,D,27,0,,3.3336,1.47451,0.06764,900,AMARELA,,,10/12/2022
172,MT,59925,C,28,0,,1.41349,2.47483,0.26937,900,AMARELA,,,10/12/2022
173,MT,111459,E,28,0,,3.23662,1.93237,0.16879,900,AMARELA,,,10/12/2022
174,MT,95820,E,29,0,,1.50171,0.5697,0.1956,900,AMARELA,,,10/12/2022
175,MT,96226,B,29,0,,2.43365,1.57204,0.13348,900,AMARELA,,,10/12/2022
176,MT,117692,A,19,0,,2.10164,1.59278,0.09668,900,AMARELA,,,10/12/2022
177,MT,117731,B,30,0,,3.77336,2.88467,0.17343,900,AMARELA,,,10/12/2022
178,MT,117674,X,,1,Anulado,,,,900,AMARELA,,,10/12/2022
179,MT,15209,E,2,0,,1.38496,1.73939,0.14078,900,AMARELA,,,10/12/2022
180,MT,126019,E,6,0,,0.37654,4.78322,0.0371,900,AMARELA,,,10/12/2022
136,MT,67554,D,1,0,,1.68298,1.21252,0.14575,900,AMARELA,,,10/12/2022
137,MT,30781,C,4,0,,1.44209,1.37865,0.14881,901,ROSA,,,10/12/2022
138,MT,83741,C,5,0,,1.35014,1.30326,0.25759,901,ROSA,,,10/12/2022
139,MT,111476,A,7,0,,1.47905,1.59921,0.16153,901,ROSA,,,10/12/2022
140,MT,95820,E,29,0,,1.50171,0.5697,0.1956,901,ROSA,,,10/12/2022
141,MT,96226,B,29,0,,2.43365,1.57204,0.13348,901,ROSA,,,10/12/2022
142,MT,117692,A,19,0,,2.10164,1.59278,0.09668,901,ROSA,,,10/12/2022
143,MT,117731,B,30,0,,3.77336,2.88467,0.17343,901,ROSA,,,10/12/2022
144,MT,67554,D,1,0,,1.68298,1.21252,0.14575,901,ROSA,,,10/12/2022
145,MT,37576,D,1,0,,2.48037,1.4025,0.20245,901,ROSA,,,10/12/2022
146,MT,30836,C,3,0,,3.29525,1.21452,0.20483,901,ROSA,,,10/12/2022
147,MT,117923,A,2,0,,2.75345,1.87459,0.13839,901,ROSA,,,10/12/2022
148,MT,24895,B,3,0,,1.78096,1.71637,0.13024,901,ROSA,,,10/12/2022
149,MT,15209,E,2,0,,1.38496,1.73939,0.14078,901,ROSA,,,10/12/2022
150,MT,126019,E,6,0,,0.37654,4.78322,0.0371,901,ROSA,,,10/12/2022
151,MT,84258,C,25,0,,1.85811,1.0645,0.1004,901,ROSA,,,10/12/2022
152,MT,30751,C,27,0,,1.62419,1.46799,0.17131,901,ROSA,,,10/12/2022
153,MT,97598,B,24,0,,1.91435,1.09123,0.14146,901,ROSA,,,10/12/2022
154,MT,15454,C,25,0,,2.32415,1.68956,0.10646,901,ROSA,,,10/12/2022
155,MT,85219,C,26,0,,1.53863,1.95839,0.19274,901,ROSA,,,10/12/2022
156,MT,111716,E,15,0,,2.68165,2.10496,0.14922,901,ROSA,,,10/12/2022
157,MT,117674,X,,1,Anulado,,,,901,ROSA,,,10/12/2022
158,MT,88518,A,15,0,,2.25826,1.27898,0.13427,901,ROSA,,,10/12/2022
159,MT,86433,D,26,0,,1.67858,0.94544,0.07498,901,ROSA,,,10/12/2022
160,MT,39923,D,27,0,,3.3336,1.47451,0.06764,901,ROSA,,,10/12/2022
161,MT,59925,C,28,0,,1.41349,2.47483,0.26937,901,ROSA,,,10/12/2022
162,MT,111459,E,28,0,,3.23662,1.93237,0.16879,901,ROSA,,,10/12/2022
163,MT,81869,E,21,0,,0.38226,4.96788,0.08061,901,ROSA,,,10/12/2022
164,MT,117852,C,11,0,,2.14382,1.53236,0.18146,901,ROSA,,,10/12/2022
165,MT,89238,D,24,0,,1.92749,2.43343,0.24023,901,ROSA,,,10/12/2022
166,MT,96222,E,4,0,,2.05592,2.38315,0.1479,901,ROSA,,,10/12/2022
167,MT,59786,B,16,0,,2.1684,2.3852,0.14308,901,ROSA,,,10/12/2022
168,MT,88357,A,16,0,,2.34295,2.34886,0.13174,901,ROSA,,,10/12/2022
169,MT,117902,D,17,0,,2.8311,1.0422,0.22906,901,ROSA,,,10/12/2022
170,MT,117675,C,18,0,,2.23694,1.91314,0.17071,901,ROSA,,,10/12/2022
171,MT,67990,A,20,0,,1.72104,2.33151,0.16043,901,ROSA,,,10/12/2022
172,MT,117831,B,10,0,,2.46378,2.21305,0.18781,901,ROSA,,,10/12/2022
173,MT,111521,B,22,0,,1.02386,0.77599,0.14727,901,ROSA,,,10/12/2022
174,MT,117832,D,12,0,,2.72456,2.09992,0.08091,901,ROSA,,,10/12/2022
175,MT,66618,B,9,0,,2.37606,1.82229,0.17489,901,ROSA,,,10/12/2022
176,MT,82880,D,14,0,,2.15753,1.94018,0.20437,901,ROSA,,,10/12/2022
177,MT,117624,E,7,0,,1.50255,2.16194,0.08889,901,ROSA,,,10/12/2022
178,MT,30420,D,8,0,,1.50712,2.23062,0.13965,901,ROSA,,,10/12/2022
179,MT,27471,C,8,0,,1.45834,2.40851,0.19555,901,ROSA,,,10/12/2022
180,MT,88461,E,13,0,,2.26058,1.88581,0.08167,901,ROSA,,,10/12/2022
136,MT,86767,D,4,0,,1.71655,1.49877,0.15898,901,ROSA,,,10/12/2022
149,MT,111459,E,28,0,,3.23662,1.93237,0.16879,902,CINZA,,,10/12/2022
150,MT,67554,D,1,0,,1.68298,1.21252,0.14575,902,CINZA,,,10/12/2022
151,MT,37576,D,1,0,,2.48037,1.4025,0.20245,902,CINZA,,,10/12/2022
152,MT,30836,C,3,0,,3.29525,1.21452,0.20483,902,CINZA,,,10/12/2022
153,MT,117923,A,2,0,,2.75345,1.87459,0.13839,902,CINZA,,,10/12/2022
154,MT,24895,B,3,0,,1.78096,1.71637,0.13024,902,CINZA,,,10/12/2022
155,MT,117674,X,,1,Anulado,,,,902,CINZA,,,10/12/2022
156,MT,15209,E,2,0,,1.38496,1.73939,0.14078,902,CINZA,,,10/12/2022
157,MT,126019,E,6,0,,0.37654,4.78322,0.0371,902,CINZA,,,10/12/2022
158,MT,95820,E,29,0,,1.50171,0.5697,0.1956,902,CINZA,,,10/12/2022
159,MT,96226,B,29,0,,2.43365,1.57204,0.13348,902,CINZA,,,10/12/2022
160,MT,117692,A,19,0,,2.10164,1.59278,0.09668,902,CINZA,,,10/12/2022
161,MT,117731,B,30,0,,3.77336,2.88467,0.17343,902,CINZA,,,10/12/2022
162,MT,117624,E,7,0,,1.50255,2.16194,0.08889,902,CINZA,,,10/12/2022
163,MT,30420,D,8,0,,1.50712,2.23062,0.13965,902,CINZA,,,10/12/2022
164,MT,27471,C,8,0,,1.45834,2.40851,0.19555,902,CINZA,,,10/12/2022
165,MT,88461,E,13,0,,2.26058,1.88581,0.08167,902,CINZA,,,10/12/2022
166,MT,86767,D,4,0,,1.71655,1.49877,0.15898,902,CINZA,,,10/12/2022
167,MT,30781,C,4,0,,1.44209,1.37865,0.14881,902,CINZA,,,10/12/2022
168,MT,83741,C,5,0,,1.35014,1.30326,0.25759,902,CINZA,,,10/12/2022
169,MT,111476,A,7,0,,1.47905,1.59921,0.16153,902,CINZA,,,10/12/2022
170,MT,96222,E,4,0,,2.05592,2.38315,0.1479,902,CINZA,,,10/12/2022
171,MT,59786,B,16,0,,2.1684,2.3852,0.14308,902,CINZA,,,10/12/2022
172,MT,88357,A,16,0,,2.34295,2.34886,0.13174,902,CINZA,,,10/12/2022
173,MT,117902,D,17,0,,2.8311,1.0422,0.22906,902,CINZA,,,10/12/2022
174,MT,97598,B,24,0,,1.91435,1.09123,0.14146,902,CINZA,,,10/12/2022
175,MT,15454,C,25,0,,2.32415,1.68956,0.10646,902,CINZA,,,10/12/2022
176,MT,85219,C,26,0,,1.53863,1.95839,0.19274,902,CINZA,,,10/12/2022
177,MT,81869,E,21,0,,0.38226,4.96788,0.08061,902,CINZA,,,10/12/2022
178,MT,117852,C,11,0,,2.14382,1.53236,0.18146,902,CINZA,,,10/12/2022
179,MT,89238,D,24,0,,1.92749,2.43343,0.24023,902,CINZA,,,10/12/2022
180,MT,88518,A,15,0,,2.25826,1.27898,0.13427,902,CINZA,,,10/12/2022
136,MT,111716,E,15,0,,2.68165,2.10496,0.14922,902,CINZA,,,10/12/2022
137,MT,84258,C,25,0,,1.85811,1.0645,0.1004,902,CINZA,,,10/12/2022
138,MT,30751,C,27,0,,1.62419,1.46799,0.17131,902,CINZA,,,10/12/2022
139,MT,117675,C,18,0,,2.23694,1.91314,0.17071,902,CINZA,,,10/12/2022
140,MT,67990,A,20,0,,1.72104,2.33151,0.16043,902,CINZA,,,10/12/2022
141,MT,117831,B,10,0,,2.46378,2.21305,0.18781,902,CINZA,,,10/12/2022
142,MT,111521,B,22,0,,1.02386,0.77599,0.14727,902,CINZA,,,10/12/2022
143,MT,117832,D,12,0,,2.72456,2.09992,0.08091,902,CINZA,,,10/12/2022
144,MT,66618,B,9,0,,2.37606,1.82229,0.17489,902,CINZA,,,10/12/2022
145,MT,82880,D,14,0,,2.15753,1.94018,0.20437,902,CINZA,,,10/12/2022
146,MT,86433,D,26,0,,1.67858,0.94544,0.07498,902,CINZA,,,10/12/2022
147,MT,39923,D,27,0,,3.3336,1.47451,0.06764,902,CINZA,,,10/12/2022
148,MT,59925,C,28,0,,1.41349,2.47483,0.26937,902,CINZA,,,10/12/2022
137,MT,37576,D,1,0,,2.48037,1.4025,0.20245,903,AMARELA,,,10/12/2022
138,MT,30836,C,3,0,,3.29525,1.21452,0.20483,903,AMARELA,,,10/12/2022
139,MT,117923,A,2,0,,2.75345,1.87459,0.13839,903,AMARELA,,,10/12/2022
140,MT,24895,B,3,0,,1.78096,1.71637,0.13024,903,AMARELA,,,10/12/2022
141,MT,86767,D,4,0,,1.71655,1.49877,0.15898,903,AMARELA,,,10/12/2022
142,MT,30781,C,4,0,,1.44209,1.37865,0.14881,903,AMARELA,,,10/12/2022
143,MT,83741,C,5,0,,1.35014,1.30326,0.25759,903,AMARELA,,,10/12/2022
144,MT,111476,A,7,0,,1.47905,1.59921,0.16153,903,AMARELA,,,10/12/2022
145,MT,117624,E,7,0,,1.50255,2.16194,0.08889,903,AMARELA,,,10/12/2022
146,MT,30420,D,8,0,,1.50712,2.23062,0.13965,903,AMARELA,,,10/12/2022
147,MT,27471,C,8,0,,1.45834,2.40851,0.19555,903,AMARELA,,,10/12/2022
148,MT,88461,E,13,0,,2.26058,1.88581,0.08167,903,AMARELA,,,10/12/2022
149,MT,117831,B,10,0,,2.46378,2.21305,0.18781,903,AMARELA,,,10/12/2022
150,MT,111521,B,22,0,,1.02386,0.77599,0.14727,903,AMARELA,,,10/12/2022
151,MT,117832,D,12,0,,2.72456,2.09992,0.08091,903,AMARELA,,,10/12/2022
152,MT,66618,B,9,0,,2.37606,1.82229,0.17489,903,AMARELA,,,10/12/2022
153,MT,82880,D,14,0,,2.15753,1.94018,0.20437,903,AMARELA,,,10/12/2022
154,MT,88518,A,15,0,,2.25826,1.27898,0.13427,903,AMARELA,,,10/12/2022
155,MT,111716,E,15,0,,2.68165,2.10496,0.14922,903,AMARELA,,,10/12/2022
156,MT,96222,E,4,0,,2.05592,2.38315,0.1479,903,AMARELA,,,10/12/2022
157,MT,59786,B,16,0,,2.1684,2.3852,0.14308,903,AMARELA,,,10/12/2022
158,MT,88357,A,16,0,,2.34295,2.34886,0.13174,903,AMARELA,,,10/12/2022
159,MT,117902,D,17,0,,2.8311,1.0422,0.22906,903,AMARELA,,,10/12/2022
160,MT,117675,C,18,0,,2.23694,1.91314,0.17071,903,AMARELA,,,10/12/2022
161,MT,67990,A,20,0,,1.72104,2.33151,0.16043,903,AMARELA,,,10/12/2022
162,MT,81869,E,21,0,,0.38226,4.96788,0.08061,903,AMARELA,,,10/12/2022
163,MT,117852,C,11,0,,2.14382,1.53236,0.18146,903,AMARELA,,,10/12/2022
164,MT,89238,D,24,0,,1.92749,2.43343,0.24023,903,AMARELA,,,10/12/2022
165,MT,97598,B,24,0,,1.91435,1.09123,0.14146,903,AMARELA,,,10/12/2022
166,MT,15454,C,25,0,,2.32415,1.68956,0.10646,903,AMARELA,,,10/12/2022
167,MT,85219,C,26,0,,1.53863,1.95839,0.19274,903,AMARELA,,,10/12/2022
168,MT,84258,C,25,0,,1.85811,1.0645,0.1004,903,AMARELA,,,10/12/2022
169,MT,30751,C,27,0,,1.62419,1.46799,0.17131,903,AMARELA,,,10/12/2022
170,MT,86433,D,26,0,,1.67858,0.94544,0.07498,903,AMARELA,,,10/12/2022
171,MT,39923,D,27,0,,3.3336,1.47451,0.06764,903,AMARELA,,,10/12/2022
172,MT,59925,C,28,0,,1.41349,2.47483,0.26937,903,AMARELA,,,10/12/2022
173,MT,111459,E,28,0,,3.23662,1.93237,0.16879,903,AMARELA,,,10/12/2022
174,MT,95820,E,29,0,,1.50171,0.5697,0.1956,903,AMARELA,,,10/12/2022
175,MT,96226,B,29,0,,2.43365,1.57204,0.13348,903,AMARELA,,,10/12/2022
176,MT,117692,A,19,0,,2.10164,1.59278,0.09668,903,AMARELA,,,10/12/2022
177,MT,117731,B,30,0,,3.77336,2.88467,0.17343,903,AMARELA,,,10/12/2022
178,MT,117674,X,,1,Anulado,,,,903,AMARELA,,,10/12/2022
179,MT,15209,E,2,0,,1.38496,1.73939,0.14078,903,AMARELA,,,10/12/2022
180,MT,126019,E,6,0,,0.37654,4.78322,0.0371,903,AMARELA,,,10/12/2022
136,MT,67554,D,1,0,,1.68298,1.21252,0.14575,903,AMARELA,,,10/12/2022
137,MT,37576,D,1,0,,2.48037,1.4025,0.20245,904,AMARELA,,,10/12/2022
138,MT,30836,C,3,0,,3.29525,1.21452,0.20483,904,AMARELA,,,10/12/2022
139,MT,117923,A,2,0,,2.75345,1.87459,0.13839,904,AMARELA,,,10/12/2022
140,MT,24895,B,3,0,,1.78096,1.71637,0.13024,904,AMARELA,,,10/12/2022
141,MT,86767,D,4,0,,1.71655,1.49877,0.15898,904,AMARELA,,,10/12/2022
142,MT,30781,C,4,0,,1.44209,1.37865,0.14881,904,AMARELA,,,10/12/2022
143,MT,83741,C,5,0,,1.35014,1.30326,0.25759,904,AMARELA,,,10/12/2022
144,MT,111476,A,7,0,,1.47905,1.59921,0.16153,904,AMARELA,,,10/12/2022
145,MT,117624,E,7,0,,1.50255,2.16194,0.08889,904,AMARELA,,,10/12/2022
146,MT,30420,D,8,0,,1.50712,2.23062,0.13965,904,AMARELA,,,10/12/2022
147,MT,27471,C,8,0,,1.45834,2.40851,0.19555,904,AMARELA,,,10/12/2022
148,MT,88461,E,13,0,,2.26058,1.88581,0.08167,904,AMARELA,,,10/12/2022
149,MT,117831,B,10,0,,2.46378,2.21305,0.18781,904,AMARELA,,,10/12/2022
150,MT,111521,B,22,0,,1.02386,0.77599,0.14727,904,AMARELA,,,10/12/2022
151,MT,117832,D,12,0,,2.72456,2.09992,0.08091,904,AMARELA,,,10/12/2022
152,MT,66618,B,9,0,,2.37606,1.82229,0.17489,904,AMARELA,,,10/12/2022
153,MT,82880,D,14,0,,2.15753,1.94018,0.20437,904,AMARELA,,,10/12/2022
154,MT,88518,A,15,0,,2.25826,1.27898,0.13427,904,AMARELA,,,10/12/2022
155,MT,111716,E,15,0,,2.68165,2.10496,0.14922,904,AMARELA,,,10/12/2022
156,MT,96222,E,4,0,,2.05592,2.38315,0.1479,904,AMARELA,,,10/12/2022
157,MT,59786,B,16,0,,2.1684,2.3852,0.14308,904,AMARELA,,,10/12/2022
158,MT,88357,A,16,0,,2.34295,2.34886,0.13174,904,AMARELA,,,10/12/2022
159,MT,117902,D,17,0,,2.8311,1.0422,0.22906,904,AMARELA,,,10/12/2022
160,MT,117675,C,18,0,,2.23694,1.91314,0.17071,904,AMARELA,,,10/12/2022
161,MT,67990,A,20,0,,1.72104,2.33151,0.16043,904,AMARELA,,,10/12/2022
162,MT,81869,E,21,0,,0.38226,4.96788,0.08061,904,AMARELA,,,10/12/2022
163,MT,117852,C,11,0,,2.14382,1.53236,0.18146,904,AMARELA,,,10/12/2022
164,MT,89238,D,24,0,,1.92749,2.43343,0.24023,904,AMARELA,,,10/12/2022
165,MT,97598,B,24,0,,1.91435,1.09123,0.14146,904,AMARELA,,,10/12/2022
166,MT,15454,C,25,0,,2.32415,1.68956,0.10646,904,AMARELA,,,10/12/2022
167,MT,85219,C,26,0,,1.53863,1.95839,0.19274,904,AMARELA,,,10/12/2022
168,MT,84258,C,25,0,,1.85811,1.0645,0.1004,904,AMARELA,,,10/12/2022
169,MT,30751,C,27,0,,1.62419,1.46799,0.17131,904,AMARELA,,,10/12/2022
170,MT,86433,D,26,0,,1.67858,0.94544,0.07498,904,AMARELA,,,10/12/2022
171,MT,39923,D,27,0,,3.3336,1.47451,0.06764,904,AMARELA,,,10/12/2022
172,MT,59925,C,28,0,,1.41349,2.47483,0.26937,904,AMARELA,,,10/12/2022
173,MT,111459,E,28,0,,3.23662,1.93237,0.16879,904,AMARELA,,,10/12/2022
174,MT,95820,E,29,0,,1.50171,0.5697,0.1956,904,AMARELA,,,10/12/2022
175,MT,96226,B,29,0,,2.43365,1.57204,0.13348,904,AMARELA,,,10/12/2022
176,MT,117692,A,19,0,,2.10164,1.59278,0.09668,904,AMARELA,,,10/12/2022
177,MT,117731,B,30,0,,3.77336,2.88467,0.17343,904,AMARELA,,,10/12/2022
178,MT,117674,X,,1,Anulado,,,,904,AMARELA,,,10/12/2022
179,MT,15209,E,2,0,,1.38496,1.73939,0.14078,904,AMARELA,,,10/12/2022
180,MT,126019,E,6,0,,0.37654,4.78322,0.0371,904,AMARELA,,,10/12/2022
136,MT,67554,D,1,0,,1.68298,1.21252,0.14575,904,AMARELA,,,10/12/2022
137,MT,37576,D,1,0,,2.48037,1.4025,0.20245,905,LARANJA,,1,10/12/2022
138,MT,30836,C,3,0,,3.29525,1.21452,0.20483,905,LARANJA,,1,10/12/2022
139,MT,117923,A,2,0,,2.75345,1.87459,0.13839,905,LARANJA,,1,10/12/2022
140,MT,24895,B,3,0,,1.78096,1.71637,0.13024,905,LARANJA,,1,10/12/2022
141,MT,86767,D,4,0,,1.71655,1.49877,0.15898,905,LARANJA,,1,10/12/2022
142,MT,30781,C,4,0,,1.44209,1.37865,0.14881,905,LARANJA,,1,10/12/2022
143,MT,83741,C,5,0,,1.35014,1.30326,0.25759,905,LARANJA,,1,10/12/2022
144,MT,26686,A,12,0,,1.81041,1.51836,0.23195,905,LARANJA,,1,10/12/2022
145,MT,15511,E,28,0,,2.75118,1.8344,0.148,905,LARANJA,,1,10/12/2022
146,MT,30420,D,8,0,,1.50712,2.23062,0.13965,905,LARANJA,,1,10/12/2022
147,MT,27471,C,8,0,,1.45834,2.40851,0.19555,905,LARANJA,,1,10/12/2022
148,MT,88461,E,13,0,,2.26058,1.88581,0.08167,905,LARANJA,,1,10/12/2022
149,MT,117831,B,10,0,,2.46378,2.21305,0.18781,905,LARANJA,,1,10/12/2022
150,MT,111521,B,22,0,,1.02386,0.77599,0.14727,905,LARANJA,,1,10/12/2022
151,MT,117832,D,12,0,,2.72456,2.09992,0.08091,905,LARANJA,,1,10/12/2022
152,MT,66618,B,9,0,,2.37606,1.82229,0.17489,905,LARANJA,,1,10/12/2022
153,MT,82880,D,14,0,,2.15753,1.94018,0.20437,905,LARANJA,,1,10/12/2022
154,MT,88518,A,15,0,,2.25826,1.27898,0.13427,905,LARANJA,,1,10/12/2022
155,MT,111716,E,15,0,,2.68165,2.10496,0.14922,905,LARANJA,,1,10/12/2022
156,MT,96222,E,4,0,,2.05592,2.38315,0.1479,905,LARANJA,,1,10/12/2022
157,MT,59786,B,16,0,,2.1684,2.3852,0.14308,905,LARANJA,,1,10/12/2022
158,MT,88357,A,16,0,,2.34295,2.34886,0.13174,905,LARANJA,,1,10/12/2022
159,MT,117902,D,17,0,,2.8311,1.0422,0.22906,905,LARANJA,,1,10/12/2022
160,MT,117675,C,18,0,,2.23694,1.91314,0.17071,905,LARANJA,,1,10/12/2022
161,MT,67990,A,20,0,,1.72104,2.33151,0.16043,905,LARANJA,,1,10/12/2022
162,MT,81869,E,21,0,,0.38226,4.96788,0.08061,905,LARANJA,,1,10/12/2022
163,MT,117852,C,11,0,,2.14382,1.53236,0.18146,905,LARANJA,,1,10/12/2022
164,MT,89238,D,24,0,,1.92749,2.43343,0.24023,905,LARANJA,,1,10/12/2022
165,MT,97598,B,24,0,,1.91435,1.09123,0.14146,905,LARANJA,,1,10/12/2022
166,MT,15454,C,25,0,,2.32415,1.68956,0.10646,905,LARANJA,,1,10/12/2022
167,MT,85219,C,26,0,,1.53863,1.95839,0.19274,905,LARANJA,,1,10/12/2022
168,MT,84258,C,25,0,,1.85811,1.0645,0.1004,905,LARANJA,,1,10/12/2022
169,MT,30751,C,27,0,,1.62419,1.46799,0.17131,905,LARANJA,,1,10/12/2022
170,MT,86433,D,26,0,,1.67858,0.94544,0.07498,905,LARANJA,,1,10/12/2022
171,MT,39923,D,27,0,,3.3336,1.47451,0.06764,905,LARANJA,,1,10/12/2022
172,MT,59925,C,28,0,,1.41349,2.47483,0.26937,905,LARANJA,,1,10/12/2022
173,MT,111459,E,28,0,,3.23662,1.93237,0.16879,905,LARANJA,,1,10/12/2022
174,MT,95820,E,29,0,,1.50171,0.5697,0.1956,905,LARANJA,,1,10/12/2022
175,MT,96226,B,29,0,,2.43365,1.57204,0.13348,905,LARANJA,,1,10/12/2022
176,MT,117692,A,19,0,,2.10164,1.59278,0.09668,905,LARANJA,,1,10/12/2022
177,MT,117731,B,30,0,,3.77336,2.88467,0.17343,905,LARANJA,,1,10/12/2022
178,MT,117674,X,,1,Anulado,,,,905,LARANJA,,1,10/12/2022
179,MT,15209,E,2,0,,1.38496,1.73939,0.14078,905,LARANJA,,1,10/12/2022
180,MT,30235,E,5,0,,1.70116,2.40328,0.0601,905,LARANJA,,1,10/12/2022
136,MT,67554,D,1,0,,1.68298,1.21252,0.14575,905,LARANJA,,1,10/12/2022
137,MT,37576,D,1,0,,2.48037,1.4025,0.20245,906,LARANJA,,1,10/12/2022
138,MT,30836,C,3,0,,3.29525,1.21452,0.20483,906,LARANJA,,1,10/12/2022
139,MT,117923,A,2,0,,2.75345,1.87459,0.13839,906,LARANJA,,1,10/12/2022
140,MT,24895,B,3,0,,1.78096,1.71637,0.13024,906,LARANJA,,1,10/12/2022
141,MT,86767,D,4,0,,1.71655,1.49877,0.15898,906,LARANJA,,1,10/12/2022
142,MT,30781,C,4,0,,1.44209,1.37865,0.14881,906,LARANJA,,1,10/12/2022
143,MT,83741,C,5,0,,1.35014,1.30326,0.25759,906,LARANJA,,1,10/12/2022
144,MT,26686,A,12,0,,1.81041,1.51836,0.23195,906,LARANJA,,1,10/12/2022
145,MT,15511,E,28,0,,2.75118,1.8344,0.148,906,LARANJA,,1,10/12/2022
146,MT,30420,D,8,0,,1.50712,2.23062,0.13965,906,LARANJA,,1,10/12/2022
147,MT,27471,C,8,0,,1.45834,2.40851,0.19555,906,LARANJA,,1,10/12/2022
148,MT,88461,E,13,0,,2.26058,1.88581,0.08167,906,LARANJA,,1,10/12/2022
149,MT,117831,B,10,0,,2.46378,2.21305,0.18781,906,LARANJA,,1,10/12/2022
150,MT,111521,B,22,0,,1.02386,0.77599,0.14727,906,LARANJA,,1,10/12/2022
151,MT,117832,D,12,0,,2.72456,2.09992,0.08091,906,LARANJA,,1,10/12/2022
152,MT,66618,B,9,0,,2.37606,1.82229,0.17489,906,LARANJA,,1,10/12/2022
153,MT,82880,D,14,0,,2.15753,1.94018,0.20437,906,LARANJA,,1,10/12/2022
154,MT,88518,A,15,0,,2.25826,1.27898,0.13427,906,LARANJA,,1,10/12/2022
155,MT,111716,E,15,0,,2.68165,2.10496,0.14922,906,LARANJA,,1,10/12/2022
156,MT,96222,E,4,0,,2.05592,2.38315,0.1479,906,LARANJA,,1,10/12/2022
157,MT,59786,B,16,0,,2.1684,2.3852,0.14308,906,LARANJA,,1,10/12/2022
158,MT,88357,A,16,0,,2.34295,2.34886,0.13174,906,LARANJA,,1,10/12/2022
159,MT,117902,D,17,0,,2.8311,1.0422,0.22906,906,LARANJA,,1,10/12/2022
160,MT,117675,C,18,0,,2.23694,1.91314,0.17071,906,LARANJA,,1,10/12/2022
161,MT,67990,A,20,0,,1.72104,2.33151,0.16043,906,LARANJA,,1,10/12/2022
162,MT,81869,E,21,0,,0.38226,4.96788,0.08061,906,LARANJA,,1,10/12/2022
163,MT,117852,C,11,0,,2.14382,1.53236,0.18146,906,LARANJA,,1,10/12/2022
164,MT,89238,D,24,0,,1.92749,2.43343,0.24023,906,LARANJA,,1,10/12/2022
165,MT,97598,B,24,0,,1.91435,1.09123,0.14146,906,LARANJA,,1,10/12/2022
166,MT,15454,C,25,0,,2.32415,1.68956,0.10646,906,LARANJA,,1,10/12/2022
167,MT,85219,C,26,0,,1.53863,1.95839,0.19274,906,LARANJA,,1,10/12/2022
